domain,var,source_info,missing_rate,n_nonnull,year_min,year_max
WDI,SH.DYN.MORT.MA,"SeriesName=Mortality rate, under-5, male (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SH.DYN.NCOM.FE.ZS,"SeriesName=Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",0.291005291005291,8040,2018,2022
WDI,SH.DYN.NCOM.MA.ZS,"SeriesName=Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",0.291005291005291,8040,2018,2022
WDI,SH.DYN.NCOM.ZS,"SeriesName=Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.291005291005291,8040,2018,2022
WDI,SH.DYN.NMRT,"SeriesName=Mortality rate, neonatal (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SH.H2O.BASW.RU.ZS,"SeriesName=People using at least basic drinking water services, rural (% of rural population)",0.23386243386243386,8688,2018,2023
WDI,SH.H2O.BASW.UR.ZS,"SeriesName=People using at least basic drinking water services, urban (% of urban population)",0.21375661375661376,8916,2018,2023
WDI,SH.H2O.BASW.ZS,SeriesName=People using at least basic drinking water services (% of population),0.1693121693121693,9420,2018,2023
WDI,SH.H2O.SMDW.ZS,SeriesName=People using safely managed drinking water services (% of population),0.39365079365079364,6876,2018,2023
WDI,SH.HIV.0014,SeriesName=Children (0-14) living with HIV,0.5671957671957671,4908,2018,2023
WDI,SH.HIV.1524.FE.ZS,"SeriesName=Prevalence of HIV, female (% ages 15-24)",0.32063492063492066,7704,2018,2023
WDI,SH.HIV.1524.MA.ZS,"SeriesName=Prevalence of HIV, male (% ages 15-24)",0.32063492063492066,7704,2018,2023
WDI,SH.HIV.ARTC.ZS,SeriesName=Antiretroviral therapy coverage (% of people living with HIV),0.326984126984127,7632,2018,2023
WDI,SH.HIV.INCD,SeriesName=Adults (ages 15-49) newly infected with HIV,0.35343915343915344,7332,2018,2023
WDI,SH.HIV.INCD.TL,SeriesName=Adults (ages 15+) and children (ages 0-14) newly infected with HIV,0.3576719576719577,7284,2018,2023
WDI,SH.HIV.INCD.TL.P3,"SeriesName=Incidence of HIV, all (per 1,000 uninfected population)",0.3513227513227513,7356,2018,2023
WDI,SH.HIV.INCD.YG,SeriesName=Young people (ages 15-24) newly infected with HIV,0.364021164021164,7212,2018,2023
WDI,SH.HIV.INCD.YG.P3,"SeriesName=Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",0.36084656084656086,7248,2018,2023
WDI,SH.HIV.INCD.ZS,"SeriesName=Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.3502645502645503,7368,2018,2023
WDI,SH.IMM.HEPB,"SeriesName=Immunization, HepB3 (% of one-year-old children)",0.18306878306878308,9264,2018,2023
WDI,SH.IMM.IDPT,"SeriesName=Immunization, DPT (% of children ages 12-23 months)",0.15555555555555556,9576,2018,2023
WDI,SH.IMM.MEAS,"SeriesName=Immunization, measles (% of children ages 12-23 months)",0.15555555555555556,9576,2018,2023
WDI,SH.MED.BEDS.ZS,"SeriesName=Hospital beds (per 1,000 people)",0.5312169312169313,5316,2018,2022
WDI,SH.MED.NUMW.P3,"SeriesName=Nurses and midwives (per 1,000 people)",0.4455026455026455,6288,2018,2023
WDI,SH.MED.PHYS.ZS,"SeriesName=Physicians (per 1,000 people)",0.4444444444444444,6300,2018,2023
WDI,SH.MLR.INCD.P3,"SeriesName=Incidence of malaria (per 1,000 population at risk)",0.5238095238095238,5400,2018,2023
WDI,SH.MMR.DTHS,SeriesName=Number of maternal deaths,0.1492063492063492,9648,2018,2023
WDI,SH.MMR.RISK,SeriesName=Lifetime risk of maternal death (1 in: rate varies by country),0.1492063492063492,9648,2018,2023
WDI,SH.MMR.RISK.ZS,SeriesName=Lifetime risk of maternal death (%),0.1492063492063492,9648,2018,2023
WDI,SH.PRG.ANEM,SeriesName=Prevalence of anemia among pregnant women (%),0.1619047619047619,9504,2018,2023
WDI,SH.SGR.CRSK.ZS,SeriesName=Risk of catastrophic expenditure for surgical care (% of people at risk),0.4031746031746032,6768,2018,2023
WDI,SH.SGR.IRSK.ZS,SeriesName=Risk of impoverishing expenditure for surgical care (% of people at risk),0.4031746031746032,6768,2018,2023
WDI,SH.STA.BASS.RU.ZS,"SeriesName=People using at least basic sanitation services, rural (% of rural population)",0.24126984126984127,8604,2018,2023
WDI,SH.STA.BASS.UR.ZS,"SeriesName=People using at least basic sanitation services, urban (% of urban population)",0.21587301587301588,8892,2018,2023
WDI,SH.STA.BASS.ZS,SeriesName=People using at least basic sanitation services (% of population),0.17671957671957672,9336,2018,2023
WDI,SH.STA.BRTW.ZS,SeriesName=Low-birthweight babies (% of births),0.5005291005291005,5664,2018,2021
WDI,SH.STA.MMRT,"SeriesName=Maternal mortality ratio (modeled estimate, per 100,000 live births)",0.1492063492063492,9648,2018,2023
WDI,SH.STA.ODFC.RU.ZS,"SeriesName=People practicing open defecation, rural (% of rural population)",0.25396825396825395,8460,2018,2023
WDI,SH.STA.ODFC.UR.ZS,"SeriesName=People practicing open defecation, urban (% of urban population)",0.21587301587301588,8892,2018,2023
WDI,SH.STA.ODFC.ZS,SeriesName=People practicing open defecation (% of population),0.18941798941798943,9192,2018,2023
WDI,SH.STA.OWGH.ME.FE.ZS,"SeriesName=Prevalence of overweight, weight for height, female (modeled estimate, % of children under 5)",0.28253968253968254,8136,2018,2023
WDI,SH.STA.OWGH.ME.MA.ZS,"SeriesName=Prevalence of overweight, weight for height, male (modeled estimate, % of children under 5)",0.28253968253968254,8136,2018,2023
WDI,SH.STA.OWGH.ME.ZS,"SeriesName=Prevalence of overweight, weight for height (modeled estimate, % of children under 5)",0.28253968253968254,8136,2018,2023
WDI,SH.STA.POIS.P5,"SeriesName=Mortality rate attributed to unintentional poisoning (per 100,000 population)",0.291005291005291,8040,2018,2022
WDI,SH.STA.POIS.P5.FE,"SeriesName=Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.291005291005291,8040,2018,2022
WDI,SH.STA.POIS.P5.MA,"SeriesName=Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",0.291005291005291,8040,2018,2022
WDI,SH.STA.SMSS.UR.ZS,"SeriesName=People using safely managed sanitation services, urban (% of urban population)",0.4486772486772487,6252,2018,2023
WDI,SH.STA.SMSS.ZS,SeriesName=People using safely managed sanitation services (% of population),0.3746031746031746,7092,2018,2023
WDI,SH.STA.STNT.ME.FE.ZS,"SeriesName=Prevalence of stunting, height for age, female (modeled estimate, % of children under 5)",0.29523809523809524,7992,2018,2023
WDI,SH.STA.STNT.ME.MA.ZS,"SeriesName=Prevalence of stunting, height for age, male (modeled estimate, % of children under 5)",0.29523809523809524,7992,2018,2023
WDI,SH.STA.STNT.ME.ZS,"SeriesName=Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.29523809523809524,7992,2018,2023
WDI,SH.STA.SUIC.FE.P5,"SeriesName=Suicide mortality rate, female (per 100,000 female population)",0.291005291005291,8040,2018,2022
WDI,SH.STA.SUIC.MA.P5,"SeriesName=Suicide mortality rate, male (per 100,000 male population)",0.291005291005291,8040,2018,2022
WDI,SH.STA.SUIC.P5,"SeriesName=Suicide mortality rate (per 100,000 population)",0.291005291005291,8040,2018,2022
WDI,SH.TBS.CURE.ZS,SeriesName=Tuberculosis treatment success rate (% of new cases),0.19153439153439153,9168,2018,2023
WDI,SH.TBS.DTEC.ZS,"SeriesName=Tuberculosis case detection rate (%, all forms)",0.14814814814814814,9660,2018,2023
WDI,SH.TBS.INCD,"SeriesName=Incidence of tuberculosis (per 100,000 people)",0.14285714285714285,9720,2018,2023
WDI,SH.UHC.SRVS.CV.XD,SeriesName=UHC service coverage index,0.5777777777777777,4788,2018,2022
WDI,SH.VAC.TTNS.ZS,SeriesName=Newborns protected against tetanus (%),0.5238095238095238,5400,2018,2023
WDI,SH.XPD.CHEX.GD.ZS,SeriesName=Current health expenditure (% of GDP),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.CHEX.PC.CD,SeriesName=Current health expenditure per capita (current US$),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.CHEX.PP.CD,"SeriesName=Current health expenditure per capita, PPP (current international $)",0.15661375661375662,9564,2018,2023
WDI,SH.XPD.EHEX.CH.ZS,SeriesName=External health expenditure (% of current health expenditure),0.2571428571428571,8424,2018,2023
WDI,SH.XPD.EHEX.PC.CD,SeriesName=External health expenditure per capita (current US$),0.2571428571428571,8424,2018,2023
WDI,SH.XPD.EHEX.PP.CD,"SeriesName=External health expenditure per capita, PPP (current international $)",0.2571428571428571,8424,2018,2023
WDI,SH.XPD.GHED.CH.ZS,SeriesName=Domestic general government health expenditure (% of current health expenditure),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.GHED.GD.ZS,SeriesName=Domestic general government health expenditure (% of GDP),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.GHED.GE.ZS,SeriesName=Domestic general government health expenditure (% of general government expenditure),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.GHED.PC.CD,SeriesName=Domestic general government health expenditure per capita (current US$),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.GHED.PP.CD,"SeriesName=Domestic general government health expenditure per capita, PPP (current international $)",0.15661375661375662,9564,2018,2023
WDI,SH.XPD.OOPC.CH.ZS,SeriesName=Out-of-pocket expenditure (% of current health expenditure),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.OOPC.PC.CD,SeriesName=Out-of-pocket expenditure per capita (current US$),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.OOPC.PP.CD,"SeriesName=Out-of-pocket expenditure per capita, PPP (current international $)",0.15661375661375662,9564,2018,2023
WDI,SH.XPD.PVTD.CH.ZS,SeriesName=Domestic private health expenditure (% of current health expenditure),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.PVTD.PC.CD,SeriesName=Domestic private health expenditure per capita (current US$),0.15661375661375662,9564,2018,2023
WDI,SH.XPD.PVTD.PP.CD,"SeriesName=Domestic private health expenditure per capita, PPP (current international $)",0.15661375661375662,9564,2018,2023
WDI,SI.RMT.COST.IB.ZS,SeriesName=Average transaction cost of sending remittances to a specific country (%),0.5185185185185185,5460,2018,2023
WDI,SL.AGR.EMPL.FE.ZS,"SeriesName=Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.AGR.EMPL.MA.ZS,"SeriesName=Employment in agriculture, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.AGR.EMPL.ZS,SeriesName=Employment in agriculture (% of total employment) (modeled ILO estimate),0.15661375661375662,9564,2018,2023
WDI,SL.EMP.1524.SP.FE.NE.ZS,"SeriesName=Employment to population ratio, ages 15-24, female (%) (national estimate)",0.3968253968253968,6840,2018,2023
WDI,SL.EMP.1524.SP.FE.ZS,"SeriesName=Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.1524.SP.MA.NE.ZS,"SeriesName=Employment to population ratio, ages 15-24, male (%) (national estimate)",0.3968253968253968,6840,2018,2023
WDI,SL.EMP.1524.SP.MA.ZS,"SeriesName=Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.1524.SP.NE.ZS,"SeriesName=Employment to population ratio, ages 15-24, total (%) (national estimate)",0.3968253968253968,6840,2018,2023
WDI,SL.EMP.1524.SP.ZS,"SeriesName=Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.MPYR.FE.ZS,"SeriesName=Employers, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.MPYR.MA.ZS,"SeriesName=Employers, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.MPYR.ZS,"SeriesName=Employers, total (% of total employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.SELF.FE.ZS,"SeriesName=Self-employed, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.SELF.MA.ZS,"SeriesName=Self-employed, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.SELF.ZS,"SeriesName=Self-employed, total (% of total employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.SMGT.FE.ZS,SeriesName=Female share of employment in senior and middle management (%),0.526984126984127,5364,2018,2023
WDI,SL.EMP.TOTL.SP.FE.NE.ZS,"SeriesName=Employment to population ratio, 15+, female (%) (national estimate)",0.38412698412698415,6984,2018,2023
WDI,SL.EMP.TOTL.SP.FE.ZS,"SeriesName=Employment to population ratio, 15+, female (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.TOTL.SP.MA.NE.ZS,"SeriesName=Employment to population ratio, 15+, male (%) (national estimate)",0.38412698412698415,6984,2018,2023
WDI,SL.EMP.TOTL.SP.MA.ZS,"SeriesName=Employment to population ratio, 15+, male (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.TOTL.SP.NE.ZS,"SeriesName=Employment to population ratio, 15+, total (%) (national estimate)",0.3798941798941799,7032,2018,2023
WDI,SL.EMP.TOTL.SP.ZS,"SeriesName=Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.VULN.FE.ZS,"SeriesName=Vulnerable employment, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.VULN.MA.ZS,"SeriesName=Vulnerable employment, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.VULN.ZS,"SeriesName=Vulnerable employment, total (% of total employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.WORK.FE.ZS,"SeriesName=Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.WORK.MA.ZS,"SeriesName=Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.EMP.WORK.ZS,"SeriesName=Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.FAM.WORK.FE.ZS,"SeriesName=Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.FAM.WORK.MA.ZS,"SeriesName=Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.FAM.WORK.ZS,"SeriesName=Contributing family workers, total (% of total employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.GDP.PCAP.EM.KD,SeriesName=GDP per person employed (constant 2021 PPP $),0.1693121693121693,9420,2018,2023
WDI,SL.IND.EMPL.FE.ZS,"SeriesName=Employment in industry, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.IND.EMPL.MA.ZS,"SeriesName=Employment in industry, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.IND.EMPL.ZS,SeriesName=Employment in industry (% of total employment) (modeled ILO estimate),0.15661375661375662,9564,2018,2023
WDI,SL.SRV.EMPL.FE.ZS,"SeriesName=Employment in services, female (% of female employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.SRV.EMPL.MA.ZS,"SeriesName=Employment in services, male (% of male employment) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.SRV.EMPL.ZS,SeriesName=Employment in services (% of total employment) (modeled ILO estimate),0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.1524.FE.NE.ZS,"SeriesName=Labor force participation rate for ages 15-24, female (%) (national estimate)",0.39576719576719577,6852,2018,2023
WDI,SL.TLF.ACTI.1524.FE.ZS,"SeriesName=Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.1524.MA.NE.ZS,"SeriesName=Labor force participation rate for ages 15-24, male (%) (national estimate)",0.39576719576719577,6852,2018,2023
WDI,SL.TLF.ACTI.1524.MA.ZS,"SeriesName=Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.1524.NE.ZS,"SeriesName=Labor force participation rate for ages 15-24, total (%) (national estimate)",0.39576719576719577,6852,2018,2023
WDI,SL.TLF.ACTI.1524.ZS,"SeriesName=Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.FE.ZS,"SeriesName=Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.MA.ZS,"SeriesName=Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ACTI.ZS,"SeriesName=Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.ADVN.FE.ZS,"SeriesName=Labor force with advanced education, female (% of female working-age population with advanced education)",0.43386243386243384,6420,2018,2023
WDI,SL.TLF.ADVN.MA.ZS,"SeriesName=Labor force with advanced education, male (% of male working-age population with advanced education)",0.4328042328042328,6432,2018,2023
WDI,SL.TLF.ADVN.ZS,SeriesName=Labor force with advanced education (% of total working-age population with advanced education),0.4328042328042328,6432,2018,2023
WDI,SL.TLF.BASC.FE.ZS,"SeriesName=Labor force with basic education, female (% of female working-age population with basic education)",0.4328042328042328,6432,2018,2023
WDI,SL.TLF.BASC.MA.ZS,"SeriesName=Labor force with basic education, male (% of male working-age population with basic education)",0.43386243386243384,6420,2018,2023
WDI,SL.TLF.BASC.ZS,SeriesName=Labor force with basic education (% of total working-age population with basic education),0.43386243386243384,6420,2018,2023
WDI,SL.TLF.CACT.FE.NE.ZS,"SeriesName=Labor force participation rate, female (% of female population ages 15+) (national estimate)",0.3851851851851852,6972,2018,2023
WDI,SL.TLF.CACT.FE.ZS,"SeriesName=Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.CACT.FM.NE.ZS,SeriesName=Ratio of female to male labor force participation rate (%) (national estimate),0.3851851851851852,6972,2018,2023
WDI,SL.TLF.CACT.FM.ZS,SeriesName=Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.15661375661375662,9564,2018,2023
WDI,SL.TLF.CACT.MA.NE.ZS,"SeriesName=Labor force participation rate, male (% of male population ages 15+) (national estimate)",0.3851851851851852,6972,2018,2023
WDI,SL.TLF.CACT.MA.ZS,"SeriesName=Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.CACT.NE.ZS,"SeriesName=Labor force participation rate, total (% of total population ages 15+) (national estimate)",0.3798941798941799,7032,2018,2023
WDI,SL.TLF.CACT.ZS,"SeriesName=Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.INTM.FE.ZS,"SeriesName=Labor force with intermediate education, female (% of female working-age population with intermediate education)",0.42857142857142855,6480,2018,2023
WDI,SL.TLF.INTM.MA.ZS,"SeriesName=Labor force with intermediate education, male (% of male working-age population with intermediate education)",0.42962962962962964,6468,2018,2023
WDI,SL.TLF.INTM.ZS,SeriesName=Labor force with intermediate education (% of total working-age population with intermediate education),0.42857142857142855,6480,2018,2023
WDI,SL.TLF.PART.FE.ZS,"SeriesName=Part time employment, female (% of total female employment)",0.4666666666666667,6048,2018,2023
WDI,SL.TLF.PART.MA.ZS,"SeriesName=Part time employment, male (% of total male employment)",0.4666666666666667,6048,2018,2023
WDI,SL.TLF.PART.ZS,"SeriesName=Part time employment, total (% of total employment)",0.4666666666666667,6048,2018,2023
WDI,SL.TLF.TOTL.FE.ZS,"SeriesName=Labor force, female (% of total labor force)",0.15661375661375662,9564,2018,2023
WDI,SL.TLF.TOTL.IN,"SeriesName=Labor force, total",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.1524.FE.NE.ZS,"SeriesName=Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",0.39470899470899473,6864,2018,2023
WDI,SL.UEM.1524.FE.ZS,"SeriesName=Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.1524.MA.NE.ZS,"SeriesName=Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.39576719576719577,6852,2018,2023
WDI,SL.UEM.1524.MA.ZS,"SeriesName=Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.1524.NE.ZS,"SeriesName=Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",0.3925925925925926,6888,2018,2023
WDI,SL.UEM.1524.ZS,"SeriesName=Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.ADVN.FE.ZS,"SeriesName=Unemployment with advanced education, female (% of female labor force with advanced education)",0.43492063492063493,6408,2018,2023
WDI,SL.UEM.ADVN.MA.ZS,"SeriesName=Unemployment with advanced education, male (% of male labor force with advanced education)",0.43597883597883597,6396,2018,2023
WDI,SL.UEM.ADVN.ZS,SeriesName=Unemployment with advanced education (% of total labor force with advanced education),0.4328042328042328,6432,2018,2023
WDI,SL.UEM.BASC.FE.ZS,"SeriesName=Unemployment with basic education, female (% of female labor force with basic education)",0.42962962962962964,6468,2018,2023
WDI,SL.UEM.BASC.MA.ZS,"SeriesName=Unemployment with basic education, male (% of male labor force with basic education)",0.4306878306878307,6456,2018,2023
WDI,SL.UEM.BASC.ZS,SeriesName=Unemployment with basic education (% of total labor force with basic education),0.42857142857142855,6480,2018,2023
WDI,SL.UEM.INTM.FE.ZS,"SeriesName=Unemployment with intermediate education, female (% of female labor force with intermediate education)",0.42962962962962964,6468,2018,2023
WDI,SL.UEM.INTM.MA.ZS,"SeriesName=Unemployment with intermediate education, male (% of male labor force with intermediate education)",0.42857142857142855,6480,2018,2023
WDI,SL.UEM.INTM.ZS,SeriesName=Unemployment with intermediate education (% of total labor force with intermediate education),0.4264550264550265,6504,2018,2023
WDI,SL.UEM.NEET.FE.ME.ZS,"SeriesName=Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.NEET.FE.ZS,"SeriesName=Share of youth not in education, employment or training, female (% of female youth population)",0.43492063492063493,6408,2018,2023
WDI,SL.UEM.NEET.MA.ME.ZS,"SeriesName=Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.NEET.MA.ZS,"SeriesName=Share of youth not in education, employment or training, male (% of male youth population)",0.43492063492063493,6408,2018,2023
WDI,SL.UEM.NEET.ME.ZS,"SeriesName=Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.NEET.ZS,"SeriesName=Share of youth not in education, employment or training, total (% of youth population)",0.43492063492063493,6408,2018,2023
WDI,SL.UEM.TOTL.FE.NE.ZS,"SeriesName=Unemployment, female (% of female labor force) (national estimate)",0.38306878306878306,6996,2018,2023
WDI,SL.UEM.TOTL.FE.ZS,"SeriesName=Unemployment, female (% of female labor force) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.TOTL.MA.NE.ZS,"SeriesName=Unemployment, male (% of male labor force) (national estimate)",0.38306878306878306,6996,2018,2023
WDI,SL.UEM.TOTL.MA.ZS,"SeriesName=Unemployment, male (% of male labor force) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SL.UEM.TOTL.NE.ZS,"SeriesName=Unemployment, total (% of total labor force) (national estimate)",0.3746031746031746,7092,2018,2023
WDI,SL.UEM.TOTL.ZS,"SeriesName=Unemployment, total (% of total labor force) (modeled ILO estimate)",0.15661375661375662,9564,2018,2023
WDI,SM.POP.ASYS.EA,SeriesName=Asylum-seekers by country or territory of asylum,0.2074074074074074,8988,2018,2023
WDI,SM.POP.ASYS.EO,SeriesName=Asylum-seekers by country or territory of origin,0.15661375661375662,9564,2018,2023
WDI,SM.POP.FDIP,SeriesName=Forcibly displaced people,0.19470899470899472,9132,2018,2023
WDI,SM.POP.NETM,SeriesName=Net migration,0.14285714285714285,9720,2018,2023
WDI,SM.POP.RHCR.EA,SeriesName=Refugees under the mandate of the UNHCR by country or territory of asylum,0.2021164021164021,9048,2018,2023
WDI,SM.POP.RHCR.EO,SeriesName=Refugees under the mandate of the UNHCR by country or territory of origin,0.15978835978835979,9528,2018,2023
WDI,SN.ITK.DEFC.ZS,SeriesName=Prevalence of undernourishment (% of population),0.1873015873015873,9216,2018,2023
WDI,SN.ITK.MSFI.ZS,SeriesName=Prevalence of moderate or severe food insecurity in the population (%),0.32275132275132273,7680,2018,2023
WDI,SN.ITK.SVFI.ZS,SeriesName=Prevalence of severe food insecurity in the population (%),0.3291005291005291,7608,2018,2023
WDI,SP.ADO.TFRT,"SeriesName=Adolescent fertility rate (births per 1,000 women ages 15-19)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.AMRT.FE,"SeriesName=Mortality rate, adult, female (per 1,000 female adults)",0.1724867724867725,9384,2018,2023
WDI,SP.DYN.AMRT.MA,"SeriesName=Mortality rate, adult, male (per 1,000 male adults)",0.1724867724867725,9384,2018,2023
WDI,SP.DYN.CBRT.IN,"SeriesName=Birth rate, crude (per 1,000 people)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.CDRT.IN,"SeriesName=Death rate, crude (per 1,000 people)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.IMRT.FE.IN,"SeriesName=Mortality rate, infant, female (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SP.DYN.IMRT.IN,"SeriesName=Mortality rate, infant (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SP.DYN.IMRT.MA.IN,"SeriesName=Mortality rate, infant, male (per 1,000 live births)",0.15555555555555556,9576,2018,2023
WDI,SP.DYN.LE00.FE.IN,"SeriesName=Life expectancy at birth, female (years)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.LE00.IN,"SeriesName=Life expectancy at birth, total (years)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.LE00.MA.IN,"SeriesName=Life expectancy at birth, male (years)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.TFRT.IN,"SeriesName=Fertility rate, total (births per woman)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.TO65.FE.ZS,"SeriesName=Survival to age 65, female (% of cohort)",0.14285714285714285,9720,2018,2023
WDI,SP.DYN.TO65.MA.ZS,"SeriesName=Survival to age 65, male (% of cohort)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0004.FE.5Y,"SeriesName=Population ages 00-04, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0004.MA.5Y,"SeriesName=Population ages 00-04, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0014.FE.IN,"SeriesName=Population ages 0-14, female",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0014.FE.ZS,"SeriesName=Population ages 0-14, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0014.MA.IN,"SeriesName=Population ages 0-14, male",0.14285714285714285,9720,2018,2023
