Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","764","Thailand","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","11973","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","10387","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","9673","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","9430","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","9118","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","109427","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","125788","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","110434","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","113229","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","81790","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","126936","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","124018","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","82604","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","75802","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","63597","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","66470","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","60449","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","113703","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","110378","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","2199","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","2171","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","2137","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","2090","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","885","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","1998","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","2089","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","232528","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","241218","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","248143","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","240782","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","252750","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","260375","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","275598","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","55301","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","57257","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","57873","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","62910","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","65149","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","66749","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","72059","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","22302","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","34137","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","45474","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","57113","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","76721","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","87381","E","Estimated value"
"QV","Value of Agricultural Production","768","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","100990","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","1803","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","1989","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","2237","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","2237","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","2237","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","2237","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","2237","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","733","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","265","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","260","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","332","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","159","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","57","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","148","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","342371","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","333411","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","451101","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","323056","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","369871","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","351889","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","124014","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","1466835","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","1417112","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","1491697","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","1616005","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","1678159","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","2113237","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","2237545","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","587332","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","613436","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","652591","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","639540","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","652591","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","619962","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","587332","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","60758","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","60758","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","65098","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","67365","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","78985","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","67268","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","59673","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","6369471","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","5925090","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","5628835","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","6073217","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","5228892","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","5851026","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","6517599","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","7321","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","6409","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","8802","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","9380","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","7626","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","7624","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","2880","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","65510","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","65670","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","69973","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","70931","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","70914","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","70973","E","Estimated value"
"QV","Value of Agricultural Production","795","Turkmenistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","71246","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","3468688","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","5034007","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","5045115","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","4259143","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","5921091","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","3682160","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","4363209","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","20779","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","22492","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","17734","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","19720","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","16080","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1004","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","3601","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","1404590","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","1606812","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","1332311","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","1007747","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","1258284","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","1240490","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","1708312","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","3617537","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","3402749","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","3915854","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","3438568","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","4442153","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","2861187","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","2984850","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","3007760","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","2747873","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","3289136","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","1957872","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","2835651","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","3150273","E","Estimated value"
"QV","Value of Agricultural Production","826","United Kingdom of Great Britain and Northern Ireland","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","2834029","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","1275464","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","1197645","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","1079058","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","1281237","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","1343858","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","1248018","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","1529418","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","851651","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","1186206","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","1207031","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","1572720","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","1405253","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1436516","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","1246365","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","4103","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","14258","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","15349","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","30093","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","50155","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","31866","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","26297","E","Estimated value"
